demand_el;generation_pv_normalised
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,036339489
1,21;0,161036932
1,633685056;0,18515625
1,951448848;0,13487358
2,163291376;0,107068182
2,26921264;0,048008523
2,26921264;0,011360795
2,163291376;0
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,011828977
1,21;0,074234375
1,633685056;0,09134375
1,951448848;0,11265483
2,163291376;0,110416193
2,26921264;0,073752841
2,26921264;0,010375426
2,163291376;0
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,036730114
1,21;0,10950142
2,692897696;0,073491477
3,805070968;0,080247159
4,546519816;0,172144886
4,91724424;0,050096591
4,91724424;0,072981534
4,546519816;0
3,805070968;0
2,692897696;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
4,016913496;0,008309375
6,122098618;0,012460795
7,525555366;0,011106108
8,22728374;0,452940341
8,22728374;0,289588068
7,525555366;0
7,525555366;0
4,016913496;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,006972727
1,21;0,017495739
1,21;0,022166193
1,21;0,026147727
1,21;0,014155966
1,21;0,00390142
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,002504545
1,21;0,497173295
1,21;0,490440341
1,21;0,479502841
1,21;0,324914773
1,21;0,01956392
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,029117898
1,21;0,212897727
1,633685056;0,263778409
1,951448848;0,453508523
2,163291376;0,345681818
2,26921264;0,21984375
2,26921264;0,342443182
2,163291376;0
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,011931392
1,633685056;0,02318608
1,951448848;0,030410511
2,163291376;0,035014205
2,26921264;0,02831392
2,26921264;0,012876989
2,163291376;0
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,138485795
1,633685056;0,097291193
1,951448848;0,040640625
2,163291376;0,094714489
2,26921264;0,164957386
2,26921264;0,336690341
2,163291376;0,007846591
1,951448848;0
1,633685056;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,052940341
1,21;0,148678977
2,692897696;0,253039773
3,805070968;0,316917614
4,546519816;0,304417614
4,91724424;0,238423295
4,91724424;0,226306818
4,546519816;0,018390625
3,805070968;0
2,692897696;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,029944602
4,016913496;0,115103693
6,122098618;0,125458807
7,525555366;0,196107955
8,22728374;0,412471591
8,22728374;0,198494318
7,525555366;0
7,525555366;0
4,016913496;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,008761506
1,21;0,022433239
1,21;0,028181818
1,21;0,025788352
1,21;0,022332386
1,21;0,006674716
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0,014802557
1,21;0,033443182
1,21;0,043305398
1,21;0,051453125
1,21;0,03471733
1,21;0,009591193
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
1,21;0
